time,value
1.1911,0.88618898
1.19115,0.8856023
1.1912,0.88271815
1.19125,0.88224256
1.1913,0.89256251
1.19135,0.90349382
1.1914,0.89644712
1.19145,0.89244515
1.1915,0.89513785
1.19155,0.89701533
1.1916,0.89723146
1.19165,0.8944338
1.1917,0.8804701
1.19175,0.88322455
1.1918,0.89201903
1.19185,0.89044416
1.1919,0.8844412
1.19195,0.88999331
1.192,0.89620626
1.19205,0.89445233
1.1921,0.88395333
1.19215,0.88587403
1.1922,0.88963515
1.19225,0.87924111
1.1923,0.88031572
1.19235,0.8935321
1.1924,0.88668305
1.19245,0.8734234
1.1925,0.89432883
1.19255,0.90028852
1.1926,0.8868807
1.19265,0.89318627
1.1927,0.89370501
1.19275,0.87584436
1.1928,0.88360131
1.19285,0.90128905
1.1929,0.89364326
1.19295,0.8904627
1.193,0.9063471
1.19305,0.90605062
1.1931,0.89211166
1.19315,0.89143229
1.1932,0.89536637
1.19325,0.89034534
1.1933,0.88179791
1.19335,0.89317393
1.1934,0.90209806
1.19345,0.90118402
1.1935,0.90278357
1.19355,0.91084313
1.1936,0.89944863
1.19365,0.87903732
1.1937,0.87907434
1.19375,0.89604568
1.1938,0.88873965
1.19385,0.88271815
1.1939,0.89206845
1.19395,0.89694118
1.194,0.89294541
1.19405,0.88970304
1.1941,0.88884461
1.19415,0.8888014
1.1942,0.87811708
1.19425,0.87303436
1.1943,0.88080978
1.19435,0.88983893
1.1944,0.89248836
1.19445,0.89555162
1.1945,0.88702893
1.19455,0.88005012
1.1946,0.87674606
1.19465,0.88565785
1.1947,0.89208078
1.19475,0.89151877
1.1948,0.8879059
1.19485,0.89745378
1.1949,0.89913362
1.19495,0.89768851
1.195,0.88967836
1.19505,0.89120996
1.1951,0.89222902
1.19515,0.88949925
1.1952,0.88884461
1.19525,0.89602101
1.1953,0.89011067
1.19535,0.89470553
1.1954,0.90558743
1.19545,0.90979326
1.1955,0.88874578
1.19555,0.88460177
1.1956,0.89603955
1.19565,0.89784908
1.1957,0.89511317
1.19575,0.89471787
1.1958,0.890333
1.19585,0.88604075
1.1959,0.88889402
1.19595,0.89193875
1.196,0.88884461
1.19605,0.89557016
1.1961,0.90020823
1.19615,0.89590365
1.1962,0.89166701
1.19625,0.88492292
1.1963,0.87898171
1.19635,0.88109386
1.1964,0.88781327
1.19645,0.88247108
1.1965,0.87658548
1.19655,0.89435351
1.1966,0.90078259
1.19665,0.89263046
1.1967,0.89167935
1.19675,0.88599753
1.1968,0.87430656
1.19685,0.86891502
1.1969,0.8896969
1.19695,0.90227097
1.197,0.88835055
1.19705,0.89177197
1.1971,0.90203011
