time,value
0.693,0.88118035
0.69305,0.90115935
0.6931,0.91854447
0.69315,0.89714503
0.6932,0.88105685
0.69325,0.88806647
0.6933,0.88238466
0.69335,0.86299235
0.6934,0.86388785
0.69345,0.88908547
0.6935,0.90069616
0.69355,0.87454128
0.6936,0.8718856
0.69365,0.88417566
0.6937,0.87821591
0.69375,0.87046516
0.6938,0.89751554
0.69385,0.90433991
0.6939,0.87698072
0.69395,0.88009953
0.694,0.90208572
0.69405,0.90603828
0.6941,0.89489079
0.69415,0.89467466
0.6942,0.90730435
0.69425,0.89924479
0.6943,0.8718856
0.69435,0.87256497
0.6944,0.8890546
0.69445,0.88695478
0.6945,0.88260078
0.69455,0.91514772
0.6946,0.93037128
0.69465,0.89680535
0.6947,0.87982166
0.69475,0.87710422
0.6948,0.86438191
0.69485,0.86444366
0.6949,0.87815416
0.69495,0.88158178
0.695,0.87506622
0.69505,0.87833941
0.6951,0.89445847
0.69515,0.92743772
0.6952,0.95989203
0.69525,0.96816772
0.6953,0.96054053
0.69535,0.96838391
0.6954,0.96643847
0.69545,0.81068254
0.6955,0.70615566
0.69555,0.81114572
0.6956,0.87901878
0.69565,0.86197335
0.6957,0.94840491
0.69575,0.98237228
0.6958,0.90057266
0.69585,0.83899903
0.6959,0.85962647
0.69595,0.76457953
0.696,0.59165466
0.69605,0.52909291
0.6961,0.89918303
0.69615,1.0328602
0.6962,0.92669666
0.69625,1.1178404
0.6963,1.1232443
0.69635,0.75630385
0.6964,0.69750941
0.69645,0.87593085
0.6965,0.77884585
0.69655,0.74358153
0.6966,1.0787162
0.69665,1.185559
0.6967,1.0815262
0.69675,1.0147339
0.6968,0.92339253
0.69685,0.89918303
0.6969,0.87753654
0.69695,0.99595922
0.697,1.0494424
0.69705,0.95161635
0.6971,0.84872603
0.69715,0.83918428
0.6972,0.88766503
0.69725,0.84980685
0.6973,0.82927197
0.69735,0.95414847
0.6974,0.96325791
0.69745,0.87207091
0.6975,0.84131497
0.69755,0.79076535
0.6976,0.76408547
0.69765,0.69395822
0.6977,0.64705235
0.69775,0.76127547
0.6978,0.94550222
0.69785,0.90458697
0.6979,0.94920778
0.69795,1.0225773
0.698,0.87571466
0.69805,0.72570235
0.6981,0.8465336
0.69815,0.87441772
0.6982,0.85789722
0.69825,0.92116922
0.6983,1.0751033
0.69835,1.099992
0.6984,1.0399624
0.69845,0.95621741
0.6985,0.95566154
0.69855,0.89538491
0.6986,0.8438471
0.69865,0.91280091
0.6987,1.023936
0.69875,0.98777616
0.6988,0.9688471
0.69885,0.93142122
0.6989,0.86039847
0.69895,0.77825916
0.699,0.8143881
0.69905,0.82315785
0.6991,0.75652003
0.69915,0.75920653
0.6992,0.83396566
0.69925,0.81006497
0.6993,0.77424479
0.69935,0.83050716
0.6994,0.85743403
0.69945,0.79610747
0.6995,0.81188685
0.69955,0.86836535
0.6996,0.86910647
0.69965,0.85156697
0.6997,0.8684271
0.69975,0.89254397
0.6998,0.91128778
0.69985,0.93000072
0.6999,0.94099385
0.69995,0.97202766
0.7,0.96072578
0.70005,0.94581103
0.7001,0.95797753
0.70015,0.9445141
0.7002,0.8631776
0.70025,0.8475526
0.7003,0.8752206
0.70035,0.92153978
0.7004,0.94627422
0.70045,0.97885203
